ID
449,2023-09-20T23:47:22.045598,2023-09-20T23:47:22.863370,PINK APARTMENT,NANCY,HEART,BLUE GRILL,GREEN STRIPE T-SHIRT,GREEN SWAG JACKET,NONE,GREEN LOOPHEAD,0.817772,1695426130.7873728
453,2023-09-20T23:47:22.875754,2023-09-20T23:47:23.737689,RAINBOW MOUNTAINS,NANCY,NONE,PINK GRILL,PURPLE STRIPE T-SHIRT,RAINBOW COAT,GREEN SHADES,BLACK HAIR,0.861935,1695426130.7873728
457,2023-09-20T23:47:23.759325,2023-09-20T23:47:24.577719,RAINBOW STOOP,NANCY,MUSIC,HAPPY,GREEN PATTERN T-SHIRT,GREEN COAT,PINK RAINBOW SHADES,BLUE HAIR,0.818394,1695426130.7873728
461,2023-09-20T23:47:24.592725,2023-09-20T23:47:25.364650,PINK MOUNTAINS,NANCY,EARTH,BLUE GRILL,BLUE PATTERN T-SHIRT,PINK SWEATER,GREEN LASER EYES,GREEN LOOPHEAD,0.771925,1695426130.7873728
465,2023-09-20T23:47:25.377274,2023-09-20T23:47:26.252972,RAINBOW APARTMENT,NANCY,MUSIC,DRUNK,GREEN PATTERN T-SHIRT,PINK COAT,GREEN SHADES,BLUE LOOPHEAD,0.875698,1695426130.7873728
469,2023-09-20T23:47:26.267978,2023-09-20T23:47:26.822888,SNOW-CAPPED FOREST & MOUNTAINS,GOOSE NANCY,NONE,GOOSE BILL,NONE,NONE,NONE,NONE,0.55491,1695426130.7873728
472,2023-09-20T23:47:26.829890,2023-09-20T23:47:27.680439,PINK APARTMENT,NANCY,MUSIC,TONGUE OUT,BLUE T-SHIRT,PINK SWAG JACKET,NONE,PURPLE HAIR,0.850549,1695426130.7873728
476,2023-09-20T23:47:27.694549,2023-09-20T23:47:28.593823,RAINBOW MOUNTAINS,NANCY,NONE,DRUNK,NONE,BLUE COAT,PINK SHADES,BLUE HAIR,0.899274,1695426130.7873728
480,2023-09-20T23:47:28.610082,2023-09-20T23:47:29.463669,PINK STOOP,NANCY,MUSIC,TONGUE OUT,GREEN T-SHIRT,PURPLE SWEATER,PURPLE LASER EYES,RAINBOW LOOPHEAD,0.853587,1695426130.7873728
484,2023-09-20T23:47:29.482162,2023-09-20T23:47:30.298772,BLUE APARTMENT,NANCY,MUSIC,PURPLE GRILL,BLUE STRIPE T-SHIRT,GREEN JACKET,GOLD SHADES,PURPLE HAIR,0.81661,1695426130.7873728
488,2023-09-20T23:47:30.318526,2023-09-20T23:47:31.138872,PURPLE MOON,NANCY,EARTH,PURPLE GRILL,GOLD LRC T-SHIRT,PINK JACKET,NONE,BLACK HAIR,0.820346,1695426130.7873728
492,2023-09-20T23:47:31.161878,2023-09-20T23:47:32.002021,RAINBOW MOUNTAINS,NANCY,MUSIC,GOLD GRILL,PINK PATTERN T-SHIRT,GREEN SWAG JACKET,NONE,BLUE HAIR,0.840143,1695426130.7873728
496,2023-09-20T23:47:32.013775,2023-09-20T23:47:32.833187,DARK PURPLE CITY,DARK NANCY,EARTH,GREEN GRILL,NONE,DARK PURPLE SWAG JACKET,RAINBOW LASER EYES,DARK GREEN LOOPHEAD,0.819412,1695426130.7873728
500,2023-09-20T23:47:32.846192,2023-09-20T23:47:33.711116,PURPLE MOON,NANCY,NONE,DRUNK,PINK T-SHIRT,BLUE JACKET,GREEN RAINBOW SHADES,BLACK HAIR,0.864924,1695426130.7873728
504,2023-09-20T23:47:33.727450,2023-09-20T23:47:34.637042,PINK APARTMENT,NANCY,HEART,RAINBOW PUKE,GREEN T-SHIRT,PINK SWEATER,GREEN RAINBOW SHADES,RAINBOW LOOPHEAD,0.909592,1695426130.7873728
508,2023-09-20T23:47:34.651305,2023-09-20T23:47:35.465175,PURPLE MOON,NANCY,MUSIC,BLUE GRILL,BLUE PATTERN T-SHIRT,PINK COAT,PURPLE SHADES,BLUE LOOPHEAD,0.81387,1695426130.7873728
512,2023-09-20T23:47:35.478812,2023-09-20T23:47:36.287427,PURPLE MOON,NANCY,MUSIC,DRUNK,GREEN STRIPE T-SHIRT,GREEN SWAG JACKET,NONE,BLUE HAIR,0.808615,1695426130.7873728
516,2023-09-20T23:47:36.300956,2023-09-20T23:47:37.253897,RAINBOW STOOP,NANCY,EARTH,PURPLE GRILL,BLUE PATTERN T-SHIRT,GREEN SWEATER,GOLD SHADES,PURPLE LOOPHEAD,0.952941,1695426130.7873728
521,2023-09-20T23:47:37.279902,2023-09-20T23:47:38.100556,GOLD APARTMENT,GOLD NANCY,EARTH,GOLD CONFUSED,GOLD PATTERN T-SHIRT,NONE,RAINBOW LASER EYES,NONE,0.820654,1695426130.7873728
524,2023-09-20T23:47:38.128130,2023-09-20T23:47:38.990771,GREEN CITY,NANCY,NONE,DRUNK,GREEN T-SHIRT,RAINBOW SWEATER,NONE,BLACK HAIR,0.862641,1695426130.7873728
528,2023-09-20T23:47:39.004583,2023-09-20T23:47:39.835409,GREEN CITY,NANCY,MUSIC,SAD,GREEN PATTERN T-SHIRT,GREEN SWAG JACKET,NONE,BLUE HAIR,0.830826,1695426130.7873728
532,2023-09-20T23:47:39.847720,2023-09-20T23:47:40.609251,GREEN MOON,NANCY,NONE,SAD,PINK PATTERN T-SHIRT,PURPLE COAT,NONE,RAINBOW LOOPHEAD,0.761531,1695426130.7873728
536,2023-09-20T23:47:40.645048,2023-09-20T23:47:41.541562,PINK STOOP,NANCY,EARTH,HAPPY,PINK PATTERN T-SHIRT,PINK SWEATER,BLUE SHADES,GREEN HAIR,0.896514,1695426130.7873728
540,2023-09-20T23:47:41.569009,2023-09-20T23:47:42.448632,PINK MOUNTAINS,NANCY,MUSIC,PINK GRILL,BLUE PATTERN T-SHIRT,GREEN COAT,BLUE RAINBOW SHADES,PURPLE LOOPHEAD,0.879623,1695426130.7873728
544,2023-09-20T23:47:42.461249,2023-09-20T23:47:43.283264,PINK CITY,NANCY,HEART,BLUE GRILL,PURPLE PATTERN T-SHIRT,GOLD JACKET,NONE,PURPLE LOOPHEAD,0.822015,1695426130.7873728
547,2023-09-20T23:47:43.305764,2023-09-20T23:47:44.095876,PURPLE STOOP,NANCY,MUSIC,RAINBOW PUKE,PURPLE T-SHIRT,PURPLE SWEATER,GREEN LASER EYES,GREEN LOOPHEAD,0.790112,1695426130.7873728
551,2023-09-20T23:47:44.109879,2023-09-20T23:47:44.968782,GOLD CITY,GOLD NANCY,EARTH,GOLD TONGUE OUT,GOLD PATTERN T-SHIRT,GOLD SWEATER,NONE,ONLY RAINBOW HAIR,0.858903,1695426130.7873728
555,2023-09-20T23:47:44.979784,2023-09-20T23:47:45.528156,DIAMOND MOON,DIAMOND NANCY,NONE,DIAMOND GRILL,DIAMOND LRC T-SHIRT,DIAMOND SWAG JACKET,NONE,BLACK HAIR,0.548372,1695426130.7873728
559,2023-09-20T23:47:45.600438,2023-09-20T23:47:46.368615,BLUE CITY,NANCY,NONE,GOLD GRILL,GREEN STRIPE T-SHIRT,RAINBOW JACKET,GREEN RAINBOW SHADES,RAINBOW LOOPHEAD,0.768177,1695426130.7873728
563,2023-09-20T23:47:46.382899,2023-09-20T23:47:47.239347,DARK GREEN MOUNTAINS,DARK NANCY,NONE,NONE,DARK PURPLE SWAG T-SHIRT,DARK PURPLE SWAG JACKET,GREEN LASER EYES,DARK GREEN LOOPHEAD,0.856448,1695426130.7873728
567,2023-09-20T23:47:47.252873,2023-09-20T23:47:48.130168,GOLD STOOP,GOLD NANCY,MUSIC,GOLD CONFUSED,GOLD PATTERN T-SHIRT,NONE,PINK LASER EYES,NONE,0.877295,1695426130.7873728
571,2023-09-20T23:47:48.147157,2023-09-20T23:47:48.922097,RAINBOW STOOP,NANCY,EARTH,DRUNK,GREEN PATTERN T-SHIRT,RAINBOW SWEATER,RAINBOW LASER EYES,BLUE HAIR,0.77494,1695426130.7873728
575,2023-09-20T23:47:48.935397,2023-09-20T23:47:49.720826,PINK MOON,NANCY,MUSIC,DRUNK,PURPLE PATTERN T-SHIRT,GOLD SWEATER,NONE,RAINBOW HAIR,0.785429,1695426130.7873728
579,2023-09-20T23:47:49.734102,2023-09-20T23:47:50.605272,RAINBOW CITY,NANCY,EARTH,BLUE GRILL,GREEN STRIPE T-SHIRT,GREEN SWAG JACKET,NONE,GREEN LOOPHEAD,0.87117,1695426130.7873728
583,2023-09-20T23:47:50.618278,2023-09-20T23:47:51.585170,BLUE MOUNTAINS,NANCY,NONE,HAPPY,PINK T-SHIRT,PINK JACKET,NONE,PINK LOOPHEAD,0.966892,1695426130.7873728
587,2023-09-20T23:47:51.597485,2023-09-20T23:47:52.329163,BLUE CITY,NANCY,NONE,ANGRY,NONE,BLUE COAT,NONE,BLACK HAIR,0.731678,1695426130.7873728
591,2023-09-20T23:47:52.350221,2023-09-20T23:47:53.299280,GOLD MOON,GOLD NANCY,HEART,GOLD GRILL,GOLD PATTERN T-SHIRT,GOLD COAT,PINK LASER EYES,NONE,0.949059,1695426130.7873728
595,2023-09-20T23:47:53.325578,2023-09-20T23:47:54.114235,BLUE STOOP,NANCY,NONE,GREEN GRILL,PURPLE PATTERN T-SHIRT,GREEN COAT,BLUE SHADES,PINK HAIR,0.788657,1695426130.7873728
599,2023-09-20T23:47:54.205307,2023-09-20T23:47:55.084288,BLUE STOOP,NANCY,NONE,PINK GRILL,GREEN PATTERN T-SHIRT,GREEN JACKET,NONE,GREEN LOOPHEAD,0.878981,1695426130.7873728
603,2023-09-20T23:47:55.099296,2023-09-20T23:47:55.913190,RAINBOW MOUNTAINS,NANCY,NONE,HAPPY,GOLD LRC T-SHIRT,RAINBOW SWAG JACKET,NONE,PURPLE LOOPHEAD,0.813894,1695426130.7873728
607,2023-09-20T23:47:55.947114,2023-09-20T23:47:56.855706,GREEN MOON,NANCY,MUSIC,SAD,PURPLE STRIPE T-SHIRT,PURPLE JACKET,NONE,PINK LOOPHEAD,0.908592,1695426130.7873728
611,2023-09-20T23:47:56.871088,2023-09-20T23:47:57.753717,PINK CITY,NANCY,MUSIC,BLUE GRILL,BLUE STRIPE T-SHIRT,PURPLE SWEATER,BLUE LASER EYES,PURPLE LOOPHEAD,0.882629,1695426130.7873728
615,2023-09-20T23:47:57.771726,2023-09-20T23:47:58.612719,GOLD MOUNTAINS,GOLD NANCY,EARTH,GOLD DRUNK,GOLD LRC T-SHIRT,NONE,NONE,ONLY RAINBOW HAIR,0.840993,1695426130.7873728
619,2023-09-20T23:47:58.625722,2023-09-20T23:47:59.395192,RAINBOW MOON,NANCY,HEART,ANGRY,NONE,PINK JACKET,NONE,GREEN HAIR,0.76947,1695426130.7873728
623,2023-09-20T23:47:59.446937,2023-09-20T23:48:00.305518,RAINBOW MOON,NANCY,EARTH,BLUE GRILL,GREEN STRIPE T-SHIRT,PINK SWEATER,NONE,BLUE LOOPHEAD,0.858581,1695426130.7873728
627,2023-09-20T23:48:00.341091,2023-09-20T23:48:01.191290,RAINBOW STOOP,NANCY,EARTH,PURPLE GRILL,GREEN PATTERN T-SHIRT,GOLD JACKET,GREEN RAINBOW SHADES,PINK HAIR,0.850199,1695426130.7873728
631,2023-09-20T23:48:01.220804,2023-09-20T23:48:02.049848,PURPLE MOUNTAINS,NANCY,NONE,RAINBOW PUKE,GREEN T-SHIRT,PINK JACKET,NONE,PINK LOOPHEAD,0.829044,1695426130.7873728
635,2023-09-20T23:48:02.078823,2023-09-20T23:48:02.909795,GOLD MOON,GOLD NANCY,HEART,GOLD CONFUSED,GOLD PATTERN T-SHIRT,NONE,NONE,NONE,0.830972,1695426130.7873728
639,2023-09-20T23:48:02.953819,2023-09-20T23:48:03.780326,PINK STOOP,NANCY,MUSIC,RAINBOW PUKE,PURPLE T-SHIRT,GOLD SWEATER,NONE,BLUE LOOPHEAD,0.826507,1695426130.7873728
643,2023-09-20T23:48:03.839107,2023-09-20T23:48:04.612841,PINK MOON,NANCY,NONE,GREEN GRILL,NONE,GREEN COAT,NONE,RAINBOW LOOPHEAD,0.773734,1695426130.7873728
646,2023-09-20T23:48:04.639903,2023-09-20T23:48:05.557403,BLUE CITY,NANCY,HEART,RAINBOW PUKE,GOLD PATTERN T-SHIRT,PINK SWEATER,PURPLE RAINBOW SHADES,PINK HAIR,0.9175,1695426130.7873728
651,2023-09-20T23:48:05.585505,2023-09-20T23:48:06.438732,PURPLE CITY,NANCY,MUSIC,SAD,BLUE PATTERN T-SHIRT,PINK SWEATER,NONE,GREEN LOOPHEAD,0.853227,1695426130.7873728
654,2023-09-20T23:48:06.463741,2023-09-20T23:48:07.303423,BLUE STOOP,NANCY,NONE,RAINBOW PUKE,GOLD PATTERN T-SHIRT,PURPLE COAT,PINK LASER EYES,PURPLE HAIR,0.839682,1695426130.7873728
658,2023-09-20T23:48:07.342286,2023-09-20T23:48:08.209058,BLUE STOOP,NANCY,HEART,GREEN GRILL,GREEN PATTERN T-SHIRT,BLUE JACKET,PINK LASER EYES,PURPLE LOOPHEAD,0.866772,1695426130.7873728
662,2023-09-20T23:48:08.237030,2023-09-20T23:48:09.119453,BLUE CITY,NANCY,NONE,GOLD GRILL,PURPLE STRIPE T-SHIRT,PINK JACKET,PURPLE SHADES,PINK LOOPHEAD,0.882423,1695426130.7873728
666,2023-09-20T23:48:09.161511,2023-09-20T23:48:09.746036,NANCY'S APARTMENT,NANCY,NONE,IN THE ZONE,FOOD-STAINED WHITE T-SHIRT,NONE,NONE,HEADSET & MIC,0.584525,1695426130.7873728
670,2023-09-20T23:48:09.756043,2023-09-20T23:48:10.538841,GREEN MOUNTAINS,NANCY,HEART,GREEN GRILL,PINK STRIPE T-SHIRT,RAINBOW COAT,NONE,RAINBOW HAIR,0.782798,1695426130.7873728
674,2023-09-20T23:48:10.556125,2023-09-20T23:48:11.348999,BLUE APARTMENT,NANCY,NONE,ANGRY,PINK T-SHIRT,PURPLE JACKET,NONE,BLACK HAIR,0.792874,1695426130.7873728
678,2023-09-20T23:48:11.368043,2023-09-20T23:48:12.272752,BLUE APARTMENT,NANCY,MUSIC,GOLD GRILL,GREEN STRIPE T-SHIRT,PURPLE SWEATER,NONE,RAINBOW LOOPHEAD,0.904709,1695426130.7873728
682,2023-09-20T23:48:12.298758,2023-09-20T23:48:13.109753,GOLD MOUNTAINS,GOLD NANCY,NONE,GOLD TONGUE OUT,NONE,GOLD JACKET,NONE,ONLY RAINBOW HAIR,0.810995,1695426130.7873728
686,2023-09-20T23:48:13.121396,2023-09-20T23:48:13.992553,BLUE APARTMENT,NANCY,NONE,DRUNK,NONE,PURPLE JACKET,GOLD SHADES,PINK HAIR,0.871157,1695426130.7873728
690,2023-09-20T23:48:14.009557,2023-09-20T23:48:14.860225,PINK STOOP,NANCY,NONE,TONGUE OUT,GREEN T-SHIRT,RAINBOW SWAG JACKET,NONE,PURPLE LOOPHEAD,0.850668,1695426130.7873728
694,2023-09-20T23:48:14.873736,2023-09-20T23:48:15.581753,PINK APARTMENT,NANCY,HEART,RAINBOW PUKE,GOLD LRC T-SHIRT,GREEN SWEATER,PURPLE LASER EYES,BLUE HAIR,0.708017,1695426130.7873728
698,2023-09-20T23:48:15.594041,2023-09-20T23:48:16.533709,GREEN MOON,NANCY,HEART,DRUNK,BLUE PATTERN T-SHIRT,GOLD SWEATER,BLUE SHADES,PURPLE HAIR,0.939668,1695426130.7873728
702,2023-09-20T23:48:16.570073,2023-09-20T23:48:17.476942,PURPLE MOUNTAINS,NANCY,NONE,PURPLE GRILL,PINK STRIPE T-SHIRT,GREEN JACKET,BLUE LASER EYES,BLACK HAIR,0.906869,1695426130.7873728
706,2023-09-20T23:48:17.490233,2023-09-20T23:48:18.251291,PURPLE MOUNTAINS,NANCY,MUSIC,DRUNK,PURPLE STRIPE T-SHIRT,GOLD SWAG JACKET,NONE,BLUE LOOPHEAD,0.761058,1695426130.7873728
710,2023-09-20T23:48:18.274079,2023-09-20T23:48:19.081541,GREEN CITY,NANCY,EARTH,GREEN GRILL,NONE,NONE,PURPLE SHADES,PURPLE HAIR,0.807462,1695426130.7873728
714,2023-09-20T23:48:19.108344,2023-09-20T23:48:19.909481,DARK GREEN STOOP,DARK NANCY,NONE,PURPLE GRILL,DARK GREEN SWAG T-SHIRT,DARK PURPLE SWEATER,DARK GREEN EYES,DARK GREEN HAIR,0.801137,1695426130.7873728
717,2023-09-20T23:48:19.922755,2023-09-20T23:48:20.769245,PINK APARTMENT,NANCY,HEART,TONGUE OUT,BLUE STRIPE T-SHIRT,BLUE JACKET,PINK SHADES,RAINBOW LOOPHEAD,0.84649,1695426130.7873728
722,2023-09-20T23:48:20.784599,2023-09-20T23:48:21.650267,BLUE APARTMENT,NANCY,EARTH,PURPLE GRILL,PINK PATTERN T-SHIRT,NONE,NONE,PURPLE HAIR,0.865668,1695426130.7873728
726,2023-09-20T23:48:21.665490,2023-09-20T23:48:22.505209,RAINBOW APARTMENT,NANCY,NONE,GREEN GRILL,PINK STRIPE T-SHIRT,GREEN COAT,NONE,BLACK HAIR,0.839719,1695426130.7873728
729,2023-09-20T23:48:22.517728,2023-09-20T23:48:23.356622,PURPLE MOON,NANCY,HEART,ANGRY,GOLD LRC T-SHIRT,RAINBOW SWAG JACKET,NONE,BLUE HAIR,0.838894,1695426130.7873728
733,2023-09-20T23:48:23.370961,2023-09-20T23:48:24.272689,GREEN MOUNTAINS,NANCY,NONE,DRUNK,BLUE STRIPE T-SHIRT,BLUE JACKET,NONE,PINK HAIR,0.901728,1695426130.7873728
737,2023-09-20T23:48:24.287697,2023-09-20T23:48:25.087107,BLUE CITY,NANCY,NONE,PINK GRILL,GOLD LRC T-SHIRT,RAINBOW COAT,NONE,BLACK HAIR,0.79941,1695426130.7873728
741,2023-09-20T23:48:25.102170,2023-09-20T23:48:25.913268,PINK APARTMENT,NANCY,NONE,TONGUE OUT,GOLD LRC T-SHIRT,GREEN COAT,PINK SHADES,PURPLE HAIR,0.811098,1695426130.7873728
745,2023-09-20T23:48:25.925816,2023-09-20T23:48:26.752956,PURPLE APARTMENT,NANCY,NONE,ANGRY,PINK T-SHIRT,BLUE SWEATER,BLUE RAINBOW SHADES,BLACK HAIR,0.82714,1695426130.7873728
749,2023-09-20T23:48:26.765218,2023-09-20T23:48:27.623233,GREEN MOUNTAINS,NANCY,NONE,PURPLE GRILL,PURPLE T-SHIRT,GREEN SWEATER,BLUE SHADES,BLACK HAIR,0.858015,1695426130.7873728
753,2023-09-20T23:48:27.681751,2023-09-20T23:48:28.440051,GOLD APARTMENT,GOLD NANCY,MUSIC,GOLD RAINBOW PUKE,GOLD PATTERN T-SHIRT,GOLD COAT,BLUE LASER EYES,ONLY RAINBOW HAIR,0.7583,1695426130.7873728
757,2023-09-20T23:48:28.484463,2023-09-20T23:48:29.337636,PINK CITY,NANCY,HEART,RAINBOW PUKE,BLUE STRIPE T-SHIRT,GREEN SWAG JACKET,NONE,BLUE LOOPHEAD,0.853173,1695426130.7873728
761,2023-09-20T23:48:29.370650,2023-09-20T23:48:30.215141,GREEN MOON,NANCY,MUSIC,GREEN GRILL,PURPLE T-SHIRT,GOLD JACKET,RAINBOW LASER EYES,PINK LOOPHEAD,0.844491,1695426130.7873728
765,2023-09-20T23:48:30.233413,2023-09-20T23:48:30.949923,GREEN APARTMENT,NANCY,EARTH,HAPPY,BLUE T-SHIRT,PINK COAT,PINK SHADES,BLUE LOOPHEAD,0.71651,1695426130.7873728
769,2023-09-20T23:48:31.017635,2023-09-20T23:48:31.593293,OCEAN,NANCY,NONE,HAPPY,BLACK RINGER PIRATE T-SHIRT,NONE,NONE,PIRATE SHIP LOOPHEAD,0.575658,1695426130.7873728
772,2023-09-20T23:48:31.600294,2023-09-20T23:48:32.546913,PINK STOOP,NANCY,EARTH,BLUE GRILL,NONE,RAINBOW SWAG JACKET,GREEN SHADES,PURPLE LOOPHEAD,0.946619,1695426130.7873728
776,2023-09-20T23:48:32.560803,2023-09-20T23:48:33.344442,PINK MOUNTAINS,NANCY,NONE,BLUE GRILL,GREEN PATTERN T-SHIRT,GOLD SWAG JACKET,NONE,PURPLE HAIR,0.783639,1695426130.7873728
781,2023-09-20T23:48:33.359446,2023-09-20T23:48:34.318702,RAINBOW CITY,NANCY,HEART,TONGUE OUT,PINK STRIPE T-SHIRT,BLUE SWAG JACKET,BLUE RAINBOW SHADES,PINK HAIR,0.959256,1695426130.7873728
785,2023-09-20T23:48:34.371696,2023-09-20T23:48:35.216650,PINK APARTMENT,NANCY,EARTH,SAD,GOLD LRC T-SHIRT,GOLD JACKET,PINK SHADES,BLUE LOOPHEAD,0.844954,1695426130.7873728
789,2023-09-20T23:48:35.281662,2023-09-20T23:48:35.825682,MARTIAN SPACE,NANCY,NONE,HAPPY,LIGHT BLUE LOOPRING RINGER T-SHIRT,NONE,NONE,BRAIN LOOPHEAD,0.54402,1695426130.7873728
792,2023-09-20T23:48:35.832992,2023-09-20T23:48:36.743820,PINK STOOP,NANCY,MUSIC,GOLD GRILL,PINK T-SHIRT,PURPLE SWAG JACKET,NONE,PURPLE LOOPHEAD,0.910828,1695426130.7873728
796,2023-09-20T23:48:36.755825,2023-09-20T23:48:37.655961,BLUE STOOP,NANCY,NONE,RAINBOW PUKE,NONE,GOLD SWAG JACKET,BLUE LASER EYES,GREEN LOOPHEAD,0.900136,1695426130.7873728
800,2023-09-20T23:48:37.669964,2023-09-20T23:48:38.404816,GOLD STOOP,GOLD NANCY,EARTH,GOLD TONGUE OUT,GOLD LRC T-SHIRT,NONE,BLUE LASER EYES,NONE,0.734852,1695426130.7873728
804,2023-09-20T23:48:38.418528,2023-09-20T23:48:39.276170,GREEN CITY,NANCY,EARTH,TONGUE OUT,GREEN T-SHIRT,RAINBOW SWEATER,NONE,PINK LOOPHEAD,0.857642,1695426130.7873728
808,2023-09-20T23:48:39.288172,2023-09-20T23:48:40.203819,GREEN MOON,NANCY,MUSIC,SAD,PINK STRIPE T-SHIRT,GREEN JACKET,PINK RAINBOW SHADES,PINK HAIR,0.915647,1695426130.7873728
812,2023-09-20T23:48:40.244406,2023-09-20T23:48:41.051442,GOLD APARTMENT,GOLD NANCY,MUSIC,GOLD GRILL,GOLD PATTERN T-SHIRT,NONE,PINK LASER EYES,ONLY RAINBOW HAIR,0.807036,1695426130.7873728
816,2023-09-20T23:48:41.063442,2023-09-20T23:48:41.812726,GREEN MOUNTAINS,NANCY,NONE,BLUE GRILL,BLUE T-SHIRT,BLUE COAT,GREEN SHADES,BLACK HAIR,0.749284,1695426130.7873728
820,2023-09-20T23:48:41.827659,2023-09-20T23:48:42.674460,RAINBOW APARTMENT,NANCY,NONE,RAINBOW PUKE,PINK T-SHIRT,GOLD JACKET,NONE,BLACK HAIR,0.846801,1695426130.7873728
824,2023-09-20T23:48:42.686466,2023-09-20T23:48:43.505427,PURPLE CITY,NANCY,NONE,PURPLE GRILL,PURPLE STRIPE T-SHIRT,BLUE JACKET,PINK SHADES,PINK LOOPHEAD,0.818961,1695426130.7873728
827,2023-09-20T23:48:43.527806,2023-09-20T23:48:44.419780,RAINBOW STOOP,NANCY,NONE,GREEN GRILL,BLUE T-SHIRT,PURPLE JACKET,PURPLE LASER EYES,PURPLE LOOPHEAD,0.891974,1695426130.7873728
832,2023-09-20T23:48:44.459648,2023-09-20T23:48:45.293154,RAINBOW MOON,NANCY,NONE,PURPLE GRILL,BLUE T-SHIRT,PINK SWEATER,NONE,PURPLE LOOPHEAD,0.833506,1695426130.7873728
835,2023-09-20T23:48:45.321204,2023-09-20T23:48:46.218035,PINK STOOP,NANCY,NONE,HAPPY,GOLD PATTERN T-SHIRT,GOLD JACKET,PINK LASER EYES,BLACK HAIR,0.896831,1695426130.7873728
840,2023-09-20T23:48:46.232038,2023-09-20T23:48:47.050455,PURPLE APARTMENT,NANCY,HEART,SAD,BLUE T-SHIRT,RAINBOW JACKET,NONE,BLUE HAIR,0.818417,1695426130.7873728
844,2023-09-20T23:48:47.063676,2023-09-20T23:48:47.991934,GREEN MOUNTAINS,NANCY,NONE,GOLD GRILL,PURPLE STRIPE T-SHIRT,PURPLE COAT,PURPLE LASER EYES,BLACK HAIR,0.928258,1695426130.7873728
848,2023-09-20T23:48:48.006818,2023-09-20T23:48:48.941629,GREEN MOON,NANCY,HEART,PURPLE GRILL,GOLD PATTERN T-SHIRT,PURPLE JACKET,NONE,PINK LOOPHEAD,0.934811,1695426130.7873728
852,2023-09-20T23:48:48.969018,2023-09-20T23:48:49.825747,GREEN MOUNTAINS,NANCY,MUSIC,DRUNK,GREEN T-SHIRT,RAINBOW SWAG JACKET,PINK SHADES,RAINBOW HAIR,0.856729,1695426130.7873728
856,2023-09-20T23:48:49.837753,2023-09-20T23:48:50.752075,GREEN MOON,NANCY,MUSIC,GOLD GRILL,PINK T-SHIRT,GREEN SWEATER,GREEN RAINBOW SHADES,BLUE HAIR,0.914322,1695426130.7873728
861,2023-09-20T23:48:50.766645,2023-09-20T23:48:51.666427,PURPLE STOOP,NANCY,MUSIC,GOLD GRILL,PINK PATTERN T-SHIRT,GREEN JACKET,PINK RAINBOW SHADES,BLACK HAIR,0.899782,1695426130.7873728
865,2023-09-20T23:48:51.678430,2023-09-20T23:48:52.528446,PINK APARTMENT,NANCY,MUSIC,DRUNK,PURPLE T-SHIRT,RAINBOW JACKET,NONE,RAINBOW HAIR,0.850016,1695426130.7873728
868,2023-09-20T23:48:52.554081,2023-09-20T23:48:53.388563,RAINBOW MOUNTAINS,NANCY,EARTH,BLUE GRILL,GREEN STRIPE T-SHIRT,GOLD COAT,BLUE LASER EYES,BLACK HAIR,0.834482,1695426130.7873728
873,2023-09-20T23:48:53.400566,2023-09-20T23:48:54.257094,PINK CITY,NANCY,MUSIC,SAD,NONE,PURPLE SWEATER,NONE,RAINBOW HAIR,0.856528,1695426130.7873728
877,2023-09-20T23:48:54.272198,2023-09-20T23:48:55.120464,BLUE CITY,NANCY,EARTH,RAINBOW PUKE,BLUE T-SHIRT,NONE,NONE,PURPLE HAIR,0.848266,1695426130.7873728
881,2023-09-20T23:48:55.139473,2023-09-20T23:48:56.064567,PINK MOON,NANCY,NONE,HAPPY,BLUE PATTERN T-SHIRT,NONE,NONE,PURPLE HAIR,0.925094,1695426130.7873728
885,2023-09-20T23:48:56.077570,2023-09-20T23:48:56.957160,GREEN STOOP,NANCY,HEART,RAINBOW PUKE,PINK T-SHIRT,RAINBOW COAT,NONE,PINK HAIR,0.87959,1695426130.7873728
889,2023-09-20T23:48:56.971460,2023-09-20T23:48:57.676989,GOLD APARTMENT,GOLD NANCY,EARTH,GOLD CONFUSED,NONE,NONE,PINK LASER EYES,NONE,0.705529,1695426130.7873728
893,2023-09-20T23:48:57.742264,2023-09-20T23:48:58.694540,BLUE MOON,NANCY,MUSIC,RAINBOW PUKE,BLUE STRIPE T-SHIRT,GOLD SWAG JACKET,NONE,PURPLE LOOPHEAD,0.952276,1695426130.7873728
897,2023-09-20T23:48:58.707546,2023-09-20T23:48:59.590077,BLUE MOUNTAINS,NANCY,NONE,HAPPY,GREEN PATTERN T-SHIRT,RAINBOW SWEATER,NONE,BLACK HAIR,0.882531,1695426130.7873728
901,2023-09-20T23:48:59.602586,2023-09-20T23:49:00.429859,GREEN MOON,NANCY,EARTH,DRUNK,PURPLE PATTERN T-SHIRT,RAINBOW COAT,NONE,PURPLE LOOPHEAD,0.827273,1695426130.7873728
905,2023-09-20T23:49:00.450550,2023-09-20T23:49:01.258524,GREEN STOOP,NANCY,EARTH,GREEN GRILL,PURPLE PATTERN T-SHIRT,PURPLE SWEATER,NONE,RAINBOW LOOPHEAD,0.807974,1695426130.7873728
909,2023-09-20T23:49:01.274962,2023-09-20T23:49:02.100758,RAINBOW MOON,NANCY,NONE,PURPLE GRILL,PINK STRIPE T-SHIRT,PINK SWEATER,PURPLE RAINBOW SHADES,GREEN HAIR,0.825796,1695426130.7873728
